segment_id,osm_way_id,road_name,highway_type,lanes,maxspeed_kmh,surface,oneway,u_osm_id,u_lat,u_lon,v_osm_id,v_lat,v_lon,length_m,bearing_deg,center_lat,center_lon,has_signal_start,has_signal_end,segment_index,way_total_segments,geometry_wkt
532,415815429,Unknown,trunk,2,50,asphalt,yes,2488243396,6.3837986,2.3780846,2488243398,6.383841,2.378,10.47,296.8,6.3838198,2.3780423,0,0,4,11,"LINESTRING(2.3780846 6.3837986, 2.378 6.383841)"
533,415815429,Unknown,trunk,2,50,asphalt,yes,2488243398,6.383841,2.378,5896209791,6.3839113,2.3778802,15.37,300.6,6.383876150000001,2.3779401,0,0,5,11,"LINESTRING(2.378 6.383841, 2.3778802 6.3839113)"
534,415815429,Unknown,trunk,2,50,asphalt,yes,5896209791,6.3839113,2.3778802,7695913867,6.3849546,2.3751175,326.59,290.8,6.384432950000001,2.37649885,0,0,6,11,"LINESTRING(2.3778802 6.3839113, 2.3751175 6.3849546)"
535,415815429,Unknown,trunk,2,50,asphalt,yes,7695913867,6.3849546,2.3751175,2488243402,6.3850582,2.3748576,30.94,291.9,6.3850064,2.37498755,0,0,7,11,"LINESTRING(2.3751175 6.3849546, 2.3748576 6.3850582)"
536,415815429,Unknown,trunk,2,50,asphalt,yes,2488243402,6.3850582,2.3748576,5953693219,6.3851519,2.3746522,24.97,294.7,6.38510505,2.3747549,0,0,8,11,"LINESTRING(2.3748576 6.3850582, 2.3746522 6.3851519)"
537,415815429,Unknown,trunk,2,50,asphalt,yes,5953693219,6.3851519,2.3746522,5896208978,6.3852572,2.374443,25.91,296.9,6.38520455,2.3745475999999996,0,0,9,11,"LINESTRING(2.3746522 6.3851519, 2.374443 6.3852572)"
538,415815429,Unknown,trunk,2,50,asphalt,yes,5896208978,6.3852572,2.374443,4940398288,6.3856626,2.3737552,88.37,300.7,6.3854599,2.3740991,0,0,10,11,"LINESTRING(2.374443 6.3852572, 2.3737552 6.3856626)"
539,440764378,Avenue du Canada,secondary,2,50,asphalt,yes,355513190,6.3710733,2.4091542,5892666656,6.3709956,2.4090541,14.04,232.0,6.37103445,2.40910415,0,0,0,17,"LINESTRING(2.4091542 6.3710733, 2.4090541 6.3709956)"
540,440764378,Avenue du Canada,secondary,2,50,asphalt,yes,5892666656,6.3709956,2.4090541,5954244538,6.3708977,2.4089283,17.66,231.9,6.3709466500000005,2.4089912,0,0,1,17,"LINESTRING(2.4090541 6.3709956, 2.4089283 6.3708977)"
541,440764378,Avenue du Canada,secondary,2,50,asphalt,yes,5954244538,6.3708977,2.4089283,5892749380,6.3700485,2.4078377,153.11,231.9,6.3704731,2.4083829999999997,0,0,2,17,"LINESTRING(2.4089283 6.3708977, 2.4078377 6.3700485)"
542,440764378,Avenue du Canada,secondary,2,50,asphalt,yes,5892749380,6.3700485,2.4078377,2770084301,6.3692491,2.4068035,144.79,232.1,6.3696488,2.4073206000000003,0,0,3,17,"LINESTRING(2.4078377 6.3700485, 2.4068035 6.3692491)"
543,440764378,Avenue du Canada,secondary,2,50,asphalt,yes,2770084301,6.3692491,2.4068035,1531874093,6.3691127,2.406636,23.93,230.7,6.3691809,2.40671975,0,0,4,17,"LINESTRING(2.4068035 6.3692491, 2.406636 6.3691127)"
544,440764378,Avenue du Canada,secondary,2,50,asphalt,yes,1531874093,6.3691127,2.406636,3705056325,6.3682403,2.4055268,156.32,231.6,6.368676499999999,2.4060814,0,0,5,17,"LINESTRING(2.406636 6.3691127, 2.4055268 6.3682403)"
545,440764378,Avenue du Canada,secondary,2,50,asphalt,yes,3705056325,6.3682403,2.4055268,3705034026,6.3673943,2.404409,155.27,232.7,6.3678173000000005,2.4049679,0,0,6,17,"LINESTRING(2.4055268 6.3682403, 2.404409 6.3673943)"
546,440764378,Avenue du Canada,secondary,2,50,asphalt,yes,3705034026,6.3673943,2.404409,9446833196,6.3673283,2.4043201,12.26,233.2,6.3673613,2.40436455,0,0,7,17,"LINESTRING(2.404409 6.3673943, 2.4043201 6.3673283)"
547,440764378,Avenue du Canada,secondary,2,50,asphalt,yes,9446833196,6.3673283,2.4043201,3705034225,6.3672584,2.4042358,12.13,230.2,6.36729335,2.40427795,0,0,8,17,"LINESTRING(2.4043201 6.3673283, 2.4042358 6.3672584)"
548,440764378,Avenue du Canada,secondary,2,50,asphalt,yes,3705018026,6.3672155,2.4041884,2423368070,6.3661946,2.4028885,183.09,231.7,6.36670505,2.40353845,0,0,10,17,"LINESTRING(2.4041884 6.3672155, 2.4028885 6.3661946)"
549,440764378,Avenue du Canada,secondary,2,50,asphalt,yes,2423368070,6.3661946,2.4028885,355515688,6.3651716,2.4015746,184.45,231.9,6.3656831,2.4022315499999998,0,0,11,17,"LINESTRING(2.4028885 6.3661946, 2.4015746 6.3651716)"
550,440764378,Avenue du Canada,secondary,2,50,asphalt,yes,355515688,6.3651716,2.4015746,5851865508,6.3642375,2.4003751,168.4,231.9,6.36470455,2.40097485,0,0,12,17,"LINESTRING(2.4015746 6.3651716, 2.4003751 6.3642375)"
551,440764378,Avenue du Canada,secondary,2,50,asphalt,yes,5851865508,6.3642375,2.4003751,5888311783,6.3638581,2.3998879,68.4,231.9,6.3640478,2.4001315,0,0,13,17,"LINESTRING(2.4003751 6.3642375, 2.3998879 6.3638581)"
552,440764378,Avenue du Canada,secondary,2,50,asphalt,yes,5888311783,6.3638581,2.3998879,355516046,6.3630727,2.398905,139.37,231.2,6.3634654,2.3993964500000002,0,0,14,17,"LINESTRING(2.3998879 6.3638581, 2.398905 6.3630727)"
553,440764378,Avenue du Canada,secondary,2,50,asphalt,yes,355516046,6.3630727,2.398905,355520512,6.3619336,2.3974427,205.32,231.9,6.36250315,2.39817385,0,0,15,17,"LINESTRING(2.398905 6.3630727, 2.3974427 6.3619336)"
554,440764378,Avenue du Canada,secondary,2,50,asphalt,yes,355520512,6.3619336,2.3974427,355519970,6.361867,2.3973444,13.15,235.7,6.3619003,2.3973935500000003,0,0,16,17,"LINESTRING(2.3974427 6.3619336, 2.3973444 6.361867)"
555,448168751,Rue 150,secondary,2,50,asphalt,yes,5887788709,6.3842123,2.4159675,4452036408,6.3832941,2.4148014,164.41,231.6,6.383753199999999,2.41538445,0,0,3,11,"LINESTRING(2.4159675 6.3842123, 2.4148014 6.3832941)"
556,448168751,Rue 150,secondary,2,50,asphalt,yes,4452036408,6.3832941,2.4148014,4452035849,6.3822166,2.4134594,190.65,231.1,6.38275535,2.4141304,0,0,4,11,"LINESTRING(2.4148014 6.3832941, 2.4134594 6.3822166)"
557,448168751,Rue 150,secondary,2,50,asphalt,yes,4452035849,6.3822166,2.4134594,4452035844,6.3804543,2.4112392,314.0,231.4,6.38133545,2.4123493,0,0,5,11,"LINESTRING(2.4134594 6.3822166, 2.4112392 6.3804543)"
558,448168751,Rue 150,secondary,2,50,asphalt,yes,4452035844,6.3804543,2.4112392,4452035840,6.3794995,2.4100561,168.42,230.9,6.3799769,2.4106476499999996,0,0,6,11,"LINESTRING(2.4112392 6.3804543, 2.4100561 6.3794995)"
559,448168751,Rue 150,secondary,2,50,asphalt,yes,4452035840,6.3794995,2.4100561,5892666649,6.378531,2.4087814,177.31,232.6,6.37901525,2.40941875,0,0,7,11,"LINESTRING(2.4100561 6.3794995, 2.4087814 6.378531)"
560,448168751,Rue 150,secondary,2,50,asphalt,yes,5892666649,6.378531,2.4087814,4452035839,6.3774494,2.4074522,189.84,230.7,6.377990199999999,2.4081168,0,0,8,11,"LINESTRING(2.4087814 6.378531, 2.4074522 6.3774494)"
561,448168751,Rue 150,secondary,2,50,asphalt,yes,4452035839,6.3774494,2.4074522,5892636950,6.3761847,2.405843,226.71,231.7,6.37681705,2.4066476,0,0,9,11,"LINESTRING(2.4074522 6.3774494, 2.405843 6.3761847)"
562,448168751,Rue 150,secondary,2,50,asphalt,yes,5892636950,6.3761847,2.405843,4618263328,6.3754531,2.4049182,130.62,231.5,6.3758189,2.4053806,0,0,10,11,"LINESTRING(2.405843 6.3761847, 2.4049182 6.3754531)"
563,468019110,Avenue du Renouveau,secondary,2,50,asphalt,no,5137088772,6.3846779,2.4058881,2772038833,6.3845886,2.4060169,17.35,124.9,6.38463325,2.4059524999999997,0,0,0,11,"LINESTRING(2.4058881 6.3846779, 2.4060169 6.3845886)"
564,468019110,Avenue du Renouveau,secondary,2,50,asphalt,no,2772038833,6.3845886,2.4060169,2772106589,6.3840882,2.4064195,71.24,141.4,6.3843384,2.4062182,0,0,1,11,"LINESTRING(2.4060169 6.3845886, 2.4064195 6.3840882)"
565,468019110,Avenue du Renouveau,secondary,2,50,asphalt,no,2772106589,6.3840882,2.4064195,2773924525,6.383643,2.4067759,63.26,141.5,6.3838656,2.4065977,0,0,2,11,"LINESTRING(2.4064195 6.3840882, 2.4067759 6.383643)"
566,468019110,Avenue du Renouveau,secondary,2,50,asphalt,no,2773924525,6.383643,2.4067759,2773924522,6.3831809,2.40713,64.59,142.7,6.38341195,2.40695295,0,0,3,11,"LINESTRING(2.4067759 6.383643, 2.40713 6.3831809)"
567,468019110,Avenue du Renouveau,secondary,2,50,asphalt,no,2773924522,6.3831809,2.40713,2773924519,6.3827186,2.4075139,66.65,140.5,6.38294975,2.40732195,0,0,4,11,"LINESTRING(2.40713 6.3831809, 2.4075139 6.3827186)"
568,468019110,Avenue du Renouveau,secondary,2,50,asphalt,no,2773924519,6.3827186,2.4075139,2772106579,6.3822596,2.4078987,66.43,140.2,6.3824891,2.4077063,0,0,5,11,"LINESTRING(2.4075139 6.3827186, 2.4078987 6.3822596)"
569,468019110,Avenue du Renouveau,secondary,2,50,asphalt,no,2772106579,6.3822596,2.4078987,2772106565,6.3808688,2.408975,195.1,142.4,6.3815642,2.40843685,0,0,6,11,"LINESTRING(2.4078987 6.3822596, 2.408975 6.3808688)"
570,468019110,Avenue du Renouveau,secondary,2,50,asphalt,no,2772106565,6.3808688,2.408975,5953770138,6.3806965,2.4091161,24.7,140.9,6.3807826500000004,2.40904555,0,0,7,11,"LINESTRING(2.408975 6.3808688, 2.4091161 6.3806965)"
571,468019110,Avenue du Renouveau,secondary,2,50,asphalt,no,5953770138,6.3806965,2.4091161,2772106538,6.38043,2.4093309,37.97,141.3,6.38056325,2.4092235,0,0,8,11,"LINESTRING(2.4091161 6.3806965, 2.4093309 6.38043)"
572,468019110,Avenue du Renouveau,secondary,2,50,asphalt,no,2772106538,6.38043,2.4093309,2772106533,6.3799466,2.409722,68.97,141.2,6.3801883,2.40952645,0,0,9,11,"LINESTRING(2.4093309 6.38043, 2.409722 6.3799466)"
573,468019110,Avenue du Renouveau,secondary,2,50,asphalt,no,2772106533,6.3799466,2.409722,4452035840,6.3794995,2.4100561,61.92,143.4,6.37972305,2.40988905,0,0,10,11,"LINESTRING(2.409722 6.3799466, 2.4100561 6.3794995)"
574,484374746,Avenue du Renouveau,secondary,2,50,asphalt,no,4771230367,6.388022,2.4030581,7624861082,6.388156,2.4029092,22.2,312.2,6.388089000000001,2.40298365,0,0,0,4,"LINESTRING(2.4030581 6.388022, 2.4029092 6.388156)"
575,484374746,Avenue du Renouveau,secondary,2,50,asphalt,no,7624861082,6.388156,2.4029092,5953770140,6.388251,2.4028188,14.54,316.6,6.3882035,2.402864,0,0,1,4,"LINESTRING(2.4029092 6.388156, 2.4028188 6.388251)"
576,484374746,Avenue du Renouveau,secondary,2,50,asphalt,no,5953770140,6.388251,2.4028188,5836343789,6.388409,2.4026825,23.14,319.4,6.38833,2.4027506499999998,0,0,2,4,"LINESTRING(2.4028188 6.388251, 2.4026825 6.388409)"
577,484374746,Avenue du Renouveau,secondary,2,50,asphalt,no,5836343789,6.388409,2.4026825,5836380864,6.3887922,2.402393,53.28,323.1,6.3886006,2.40253775,0,0,3,4,"LINESTRING(2.4026825 6.388409, 2.402393 6.3887922)"
578,484374747,Pont de Fifadji,secondary,2,50,asphalt,no,4771230369,6.3876522,2.4034573,4771230367,6.388022,2.4030581,60.31,313.0,6.3878371000000005,2.4032577,0,0,0,1,"LINESTRING(2.4034573 6.3876522, 2.4030581 6.388022)"
579,619219736,Unknown,secondary_link,2,50,asphalt,no,5851865500,6.3687321,2.4029808,5851865499,6.368804,2.4030393,10.28,39.0,6.36876805,2.40301005,0,0,0,4,"LINESTRING(2.4029808 6.3687321, 2.4030393 6.368804)"
580,619219736,Unknown,secondary_link,2,50,asphalt,no,5851865497,6.3688757,2.4031218,5851865496,6.3689276,2.4032174,12.04,61.4,6.36890165,2.4031696,0,0,3,4,"LINESTRING(2.4031218 6.3688757, 2.4032174 6.3689276)"
581,623801651,Unknown,secondary,2,50,paving_stones,yes,356271500,6.3668255,2.3912751,4186451300,6.3667145,2.3912966,12.57,169.1,6.36677,2.39128585,0,0,0,3,"LINESTRING(2.3912751 6.3668255, 2.3912966 6.3667145)"
582,623801651,Unknown,secondary,2,50,paving_stones,yes,4186451300,6.3667145,2.3912966,5888554510,6.3665899,2.3913355,14.51,162.8,6.3666522,2.39131605,0,0,1,3,"LINESTRING(2.3912966 6.3667145, 2.3913355 6.3665899)"
583,623801651,Unknown,secondary,2,50,paving_stones,yes,5888554510,6.3665899,2.3913355,356271503,6.3665149,2.3914051,11.34,137.3,6.3665524,2.3913703,0,0,2,3,"LINESTRING(2.3913355 6.3665899, 2.3914051 6.3665149)"
584,623839129,Unknown,secondary_link,1,50,asphalt,no,5891055312,6.3860061,2.3833836,5891055311,6.3858796,2.3834806,17.68,142.7,6.38594285,2.3834321000000003,0,0,0,7,"LINESTRING(2.3833836 6.3860061, 2.3834806 6.3858796)"
585,624053917,Unknown,secondary_link,2,50,asphalt,no,5892666649,6.378531,2.4087814,5892666648,6.3784123,2.4088743,16.72,142.1,6.37847165,2.4088278499999998,0,0,0,1,"LINESTRING(2.4087814 6.378531, 2.4088743 6.3784123)"
586,624053924,Rue 150,secondary,1,50,asphalt,yes,2783251371,6.3752976,2.4049191,1569336272,6.3753796,2.4050422,16.38,56.2,6.375338599999999,2.4049806499999997,0,1,0,1,"LINESTRING(2.4049191 6.3752976, 2.4050422 6.3753796)"
587,624053926,Rue 150,secondary,1,50,asphalt,yes,4618263328,6.3754531,2.4049182,4452035836,6.3753717,2.4047992,15.96,235.5,6.3754124,2.4048587,0,0,0,1,"LINESTRING(2.4049182 6.3754531, 2.4047992 6.3753717)"
588,624389827,Avenue du Renouveau,secondary,2,50,paving_stones,yes,5896209799,6.3835929,2.3789002,5896209786,6.3835665,2.3787999,11.47,255.2,6.3835797,2.37885005,0,0,0,5,"LINESTRING(2.3789002 6.3835929, 2.3787999 6.3835665)"
589,624389827,Avenue du Renouveau,secondary,2,50,paving_stones,yes,5896208980,6.3835575,2.3787365,5896208983,6.383546,2.3786251,12.38,264.1,6.3835517500000005,2.3786807999999997,0,0,2,5,"LINESTRING(2.3787365 6.3835575, 2.3786251 6.383546)"
590,624389827,Avenue du Renouveau,secondary,2,50,paving_stones,yes,5896209785,6.3835403,2.3785362,5896208984,6.3835414,2.3784051,14.49,270.5,6.38354085,2.37847065,0,0,4,5,"LINESTRING(2.3785362 6.3835403, 2.3784051 6.3835414)"
591,624464735,Avenue du Renouveau,secondary,2,50,paving_stones,yes,2488243393,6.3833155,2.3785895,7695913822,6.3834326,2.3786849,16.75,39.0,6.3833740500000005,2.3786372,0,0,0,3,"LINESTRING(2.3785895 6.3833155, 2.3786849 6.3834326)"
592,624464735,Avenue du Renouveau,secondary,2,50,paving_stones,yes,7695913822,6.3834326,2.3786849,7695913823,6.3834992,2.3787519,10.47,45.0,6.3834659,2.3787184000000003,0,0,1,3,"LINESTRING(2.3786849 6.3834326, 2.3787519 6.3834992)"
593,624464735,Avenue du Renouveau,secondary,2,50,paving_stones,yes,7695913823,6.3834992,2.3787519,5896209799,6.3835929,2.3789002,19.42,57.6,6.38354605,2.37882605,0,0,2,3,"LINESTRING(2.3787519 6.3834992, 2.3789002 6.3835929)"
594,824228848,Unknown,primary_link,2,50,asphalt,yes,4148791160,6.368486,2.3943187,2783251291,6.3689645,2.3942088,54.58,347.1,6.36872525,2.39426375,0,0,0,1,"LINESTRING(2.3943187 6.368486, 2.3942088 6.3689645)"
595,824228849,Unknown,primary_link,2,50,asphalt,yes,3270644391,6.3694301,2.3938266,5888395746,6.3689142,2.3939603,59.24,165.6,6.36917215,2.39389345,0,0,0,4,"LINESTRING(2.3938266 6.3694301, 2.3939603 6.3689142)"
596,824228849,Unknown,primary_link,2,50,asphalt,yes,5888395746,6.3689142,2.3939603,2491592904,6.3687202,2.3940153,22.41,164.3,6.3688172000000005,2.3939877999999997,0,0,1,4,"LINESTRING(2.3939603 6.3689142, 2.3940153 6.3687202)"
597,824228849,Unknown,primary_link,2,50,asphalt,yes,2488584768,6.3686757,2.3940275,4148791155,6.3684158,2.3941067,30.2,163.2,6.36854575,2.3940671,0,0,3,4,"LINESTRING(2.3940275 6.3686757, 2.3941067 6.3684158)"
598,832159924,Avenue du Renouveau,secondary,2,50,asphalt,no,2772038871,6.3866373,2.4043095,7769341617,6.3872684,2.4038011,89.89,321.3,6.38695285,2.4040553,0,0,0,4,"LINESTRING(2.4043095 6.3866373, 2.4038011 6.3872684)"
599,832159924,Avenue du Renouveau,secondary,2,50,asphalt,no,7769341617,6.3872684,2.4038011,4771230354,6.3874263,2.4036708,22.71,320.6,6.38734735,2.4037359499999997,0,0,1,4,"LINESTRING(2.4038011 6.3872684, 2.4036708 6.3874263)"
600,832159924,Avenue du Renouveau,secondary,2,50,asphalt,no,4771230354,6.3874263,2.4036708,7769341616,6.3875216,2.4035838,14.31,317.8,6.38747395,2.4036273,0,0,2,4,"LINESTRING(2.4036708 6.3874263, 2.4035838 6.3875216)"
601,832159924,Avenue du Renouveau,secondary,2,50,asphalt,no,7769341616,6.3875216,2.4035838,4771230369,6.3876522,2.4034573,20.16,316.1,6.3875869000000005,2.4035205499999996,0,0,3,4,"LINESTRING(2.4035838 6.3875216, 2.4034573 6.3876522)"
602,1024480785,Unknown,secondary_link,2,50,asphalt,no,9446833171,6.3656855,2.4057785,9446833170,6.3656165,2.4056873,12.67,232.7,6.365651,2.4057329,0,0,0,1,"LINESTRING(2.4057785 6.3656855, 2.4056873 6.3656165)"
603,1024480787,Avenue Dorothée Lima,secondary,2,50,paved,yes,2423448713,6.3649385,2.4063626,9446833179,6.3653757,2.4060139,62.03,321.6,6.3651571,2.40618825,0,0,0,7,"LINESTRING(2.4063626 6.3649385, 2.4060139 6.3653757)"
604,1024480787,Avenue Dorothée Lima,secondary,2,50,paved,yes,9446833179,6.3653757,2.4060139,9446833178,6.3656196,2.4058248,34.24,322.4,6.36549765,2.40591935,0,0,1,7,"LINESTRING(2.4060139 6.3653757, 2.4058248 6.3656196)"
605,1024480787,Avenue Dorothée Lima,secondary,2,50,paved,yes,9446833177,6.3657408,2.4057497,9446833176,6.3658395,2.4057162,11.58,341.4,6.3657901500000005,2.40573295,0,0,4,7,"LINESTRING(2.4057497 6.3657408, 2.4057162 6.3658395)"
606,1024480787,Avenue Dorothée Lima,secondary,2,50,paved,yes,9446833176,6.3658395,2.4057162,9446833175,6.3659368,2.4056773,11.64,338.3,6.36588815,2.4056967499999997,0,0,5,7,"LINESTRING(2.4057162 6.3658395, 2.4056773 6.3659368)"
607,1024480787,Avenue Dorothée Lima,secondary,2,50,paved,yes,9446833175,6.3659368,2.4056773,9446833174,6.3661057,2.4056191,19.85,341.1,6.36602125,2.4056482,0,0,6,7,"LINESTRING(2.4056773 6.3659368, 2.4056191 6.3661057)"
608,1024480788,Avenue Dorothée Lima,secondary,2,50,paved,yes,7699127626,6.3684944,2.4033937,9446833196,6.3673283,2.4043201,165.21,141.7,6.36791135,2.4038569,0,0,0,32,"LINESTRING(2.4033937 6.3684944, 2.4043201 6.3673283)"
609,1024480788,Avenue Dorothée Lima,secondary,2,50,paved,yes,9446833196,6.3673283,2.4043201,9446833195,6.367187,2.4044421,20.7,139.4,6.36725765,2.4043811,0,0,1,32,"LINESTRING(2.4043201 6.3673283, 2.4044421 6.367187)"
610,1024480788,Avenue Dorothée Lima,secondary,2,50,paved,yes,9446833195,6.367187,2.4044421,9446833205,6.3667205,2.4048378,67.84,139.9,6.36695375,2.40463995,0,0,2,32,"LINESTRING(2.4044421 6.367187, 2.4048378 6.3667205)"
611,1024480788,Avenue Dorothée Lima,secondary,2,50,paved,yes,9446833205,6.3667205,2.4048378,9446833204,6.3663053,2.4051402,56.99,144.1,6.3665129,2.404989,0,0,3,32,"LINESTRING(2.4048378 6.3667205, 2.4051402 6.3663053)"
612,1024480788,Avenue Dorothée Lima,secondary,2,50,paved,yes,9446833204,6.3663053,2.4051402,9446833203,6.3661247,2.4052917,26.15,140.2,6.366215,2.4052159499999997,0,0,4,32,"LINESTRING(2.4051402 6.3663053, 2.4052917 6.3661247)"
613,1024480788,Avenue Dorothée Lima,secondary,2,50,paved,yes,9446833203,6.3661247,2.4052917,9446833202,6.3660414,2.4053581,11.82,141.6,6.36608305,2.4053249,0,0,5,32,"LINESTRING(2.4052917 6.3661247, 2.4053581 6.3660414)"
614,1024480788,Avenue Dorothée Lima,secondary,2,50,paved,yes,9446833202,6.3660414,2.4053581,9446833172,6.3658341,2.4055164,28.94,142.8,6.3659377500000005,2.4054372500000003,0,0,6,32,"LINESTRING(2.4053581 6.3660414, 2.4055164 6.3658341)"
615,1024480788,Avenue Dorothée Lima,secondary,2,50,paved,yes,9446833172,6.3658341,2.4055164,9446833201,6.3657235,2.4055982,15.26,143.7,6.365778799999999,2.4055573,0,0,7,32,"LINESTRING(2.4055164 6.3658341, 2.4055982 6.3657235)"
616,1024480788,Avenue Dorothée Lima,secondary,2,50,paved,yes,9446833201,6.3657235,2.4055982,9446833170,6.3656165,2.4056873,15.44,140.4,6.36567,2.40564275,0,0,8,32,"LINESTRING(2.4055982 6.3657235, 2.4056873 6.3656165)"
617,1024480788,Avenue Dorothée Lima,secondary,2,50,paved,yes,9446833170,6.3656165,2.4056873,9446833200,6.365285,2.4059415,46.35,142.7,6.36545075,2.4058143999999997,0,0,9,32,"LINESTRING(2.4056873 6.3656165, 2.4059415 6.365285)"
618,1024480788,Avenue Dorothée Lima,secondary,2,50,paved,yes,9446833200,6.365285,2.4059415,9446833199,6.3648345,2.4063009,63.93,141.6,6.36505975,2.4061212000000003,0,0,10,32,"LINESTRING(2.4059415 6.365285, 2.4063009 6.3648345)"
619,1024480788,Avenue Dorothée Lima,secondary,2,50,paved,yes,9446833199,6.3648345,2.4063009,9446833198,6.3644133,2.4066335,59.54,141.9,6.3646239,2.4064672,0,0,11,32,"LINESTRING(2.4063009 6.3648345, 2.4066335 6.3644133)"
620,1024480788,Avenue Dorothée Lima,secondary,2,50,paved,yes,9446833198,6.3644133,2.4066335,9446833197,6.3640615,2.4069098,49.62,142.0,6.3642374,2.40677165,0,0,12,32,"LINESTRING(2.4066335 6.3644133, 2.4069098 6.3640615)"
621,1024480788,Avenue Dorothée Lima,secondary,2,50,paved,yes,9446833197,6.3640615,2.4069098,9446833206,6.3632911,2.4075334,109.94,141.2,6.3636763,2.4072216,0,0,13,32,"LINESTRING(2.4069098 6.3640615, 2.4075334 6.3632911)"
622,1024480788,Avenue Dorothée Lima,secondary,2,50,paved,yes,9446833206,6.3632911,2.4075334,9446833194,6.362698,2.4080108,84.46,141.3,6.36299455,2.4077721,0,0,14,32,"LINESTRING(2.4075334 6.3632911, 2.4080108 6.362698)"
623,1024480788,Avenue Dorothée Lima,secondary,2,50,paved,yes,9446833194,6.362698,2.4080108,9446833193,6.3621049,2.4084433,81.45,144.1,6.36240145,2.40822705,0,0,15,32,"LINESTRING(2.4080108 6.362698, 2.4084433 6.3621049)"
624,1024480788,Avenue Dorothée Lima,secondary,2,50,paved,yes,9446833193,6.3621049,2.4084433,9446833192,6.3612452,2.4091273,121.87,141.7,6.3616750500000006,2.4087853,0,0,16,32,"LINESTRING(2.4084433 6.3621049, 2.4091273 6.3612452)"
625,1024480788,Avenue Dorothée Lima,secondary,2,50,paved,yes,9446833192,6.3612452,2.4091273,9446833191,6.3607094,2.409541,75.1,142.5,6.3609773,2.4093341500000003,0,0,17,32,"LINESTRING(2.4091273 6.3612452, 2.409541 6.3607094)"
626,1024480788,Avenue Dorothée Lima,secondary,2,50,paved,yes,9446833191,6.3607094,2.409541,9446833190,6.3605734,2.4096684,20.66,137.0,6.3606414000000004,2.4096047,0,0,18,32,"LINESTRING(2.409541 6.3607094, 2.4096684 6.3605734)"
627,1024480788,Avenue Dorothée Lima,secondary,2,50,paved,yes,9446833190,6.3605734,2.4096684,9446833169,6.3605008,2.409749,12.02,132.2,6.3605371,2.4097087000000004,0,0,19,32,"LINESTRING(2.4096684 6.3605734, 2.409749 6.3605008)"
628,1024480788,Avenue Dorothée Lima,secondary,2,50,paved,yes,9446833169,6.3605008,2.409749,9446833189,6.3602102,2.4100714,48.1,132.2,6.3603555,2.4099102,0,0,20,32,"LINESTRING(2.409749 6.3605008, 2.4100714 6.3602102)"
629,1024480788,Avenue Dorothée Lima,secondary,2,50,paved,yes,9446833189,6.3602102,2.4100714,9446833188,6.3599376,2.4104261,49.55,127.7,6.3600739,2.41024875,0,0,21,32,"LINESTRING(2.4100714 6.3602102, 2.4104261 6.3599376)"
630,1024480788,Avenue Dorothée Lima,secondary,2,50,paved,yes,9446833188,6.3599376,2.4104261,9446833187,6.3597311,2.4107547,42.96,122.3,6.35983435,2.4105904000000002,0,0,22,32,"LINESTRING(2.4104261 6.3599376, 2.4107547 6.3597311)"
631,1024480788,Avenue Dorothée Lima,secondary,2,50,paved,yes,9446833187,6.3597311,2.4107547,9446833186,6.3594592,2.4113528,72.68,114.6,6.3595951500000005,2.4110537499999998,0,0,23,32,"LINESTRING(2.4107547 6.3597311, 2.4113528 6.3594592)"
632,1024480788,Avenue Dorothée Lima,secondary,2,50,paved,yes,9446833186,6.3594592,2.4113528,9446833185,6.3591499,2.4125303,134.59,104.8,6.35930455,2.41194155,0,0,24,32,"LINESTRING(2.4113528 6.3594592, 2.4125303 6.3591499)"
633,1024480788,Avenue Dorothée Lima,secondary,2,50,paved,yes,9446833185,6.3591499,2.4125303,9446833168,6.3589168,2.4135865,119.56,102.5,6.359033350000001,2.4130583999999997,0,0,25,32,"LINESTRING(2.4125303 6.3591499, 2.4135865 6.3589168)"
634,1024480788,Avenue Dorothée Lima,secondary,2,50,paved,yes,9446833168,6.3589168,2.4135865,9446833167,6.3588868,2.4137222,15.36,102.5,6.3589018,2.41365435,0,0,26,32,"LINESTRING(2.4135865 6.3589168, 2.4137222 6.3588868)"
635,1024480788,Avenue Dorothée Lima,secondary,2,50,paved,yes,9446833167,6.3588868,2.4137222,9446833184,6.3588607,2.4138406,13.4,102.5,6.35887375,2.4137814,0,0,27,32,"LINESTRING(2.4137222 6.3588868, 2.4138406 6.3588607)"
636,1024480788,Avenue Dorothée Lima,secondary,2,50,paved,yes,9446833184,6.3588607,2.4138406,9446833183,6.3586741,2.4146131,87.85,103.7,6.3587674,2.41422685,0,0,28,32,"LINESTRING(2.4138406 6.3588607, 2.4146131 6.3586741)"
637,1024480788,Avenue Dorothée Lima,secondary,2,50,paved,yes,9446833183,6.3586741,2.4146131,9446833182,6.3581383,2.4168608,255.44,103.5,6.3584062,2.41573695,0,0,29,32,"LINESTRING(2.4146131 6.3586741, 2.4168608 6.3581383)"
638,1024480788,Avenue Dorothée Lima,secondary,2,50,paved,yes,9446833182,6.3581383,2.4168608,9446833181,6.357909,2.4177814,104.88,104.1,6.35802365,2.4173210999999997,0,0,30,32,"LINESTRING(2.4168608 6.3581383, 2.4177814 6.357909)"
